text,label
in which class class 10 you  in which year battle of panipat started,0
where the internet my mood is off,2
m not fine so how's day going u know i haven't slept for 2days,2
what should i do think about the past i feel very awful and depressed,2
whats the mean anything doodling varies according to the person drawing it how,0
want to what life unamusedface now u r irritating me,3
haha you are funny guarantee you laughed facewithsteamfromnose hell yeah i do anything for you,1
i am understanding its ok and i are here to help i want to your pic,0
ohh in btwn wer are you  talking to a friend,0
i have no gf just let me go i wanna fuck you,3
what what what what what what you are irritating me now,3
no i m not i'm not you're  you are not my sister,3
mca  a superb movie what's the movie middle class abbai,1
nothing send no i'm bad at math ok i don't like you now,3
you are funny you are kind huggingface thank you,1
its you're i hate it so what do you hate,0
but ur doing way better than me in english oh you speak more in english now interesting i have lots of this under my belt i will keep on surprising u,0
yes so plz uh oh sexy ho,0
some time i would like to cry  haha it's okay to cry smilingcatfacewithhearteyesslightlysmilingface if i'm cried after that i feel good  ,0
do you have enough time i have enough time for the first quarter of it and you like to chat with people whom you have never seen,0
one 3 year old and a new born wait you can introduce me to your 2 year old sister not my sister my kid,0
it isn't released yet app updates more precisely have you seen arjun reddy,0
i'm watching 'her' right now this is like my 3rd time watching it this is amazing,1
there are also free courses available online or offline the same reason movies and games are online for free   ya but i mostly prefer to watch motivational  inspiring movies,0
both who is the other guy p that's that's whom,0
i have android download some app na some keyboard that has support for hinglish just google it i am very happy,1
then leave me now so you're staying and don't reply,3
to show me i made u laugh yup,0
den what am i supposed to say  anything but not the same words haha d i'm lost ,2
she is an amazing artificial intelligence robot unlike you she as a hearing aid if that counts facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,1
nice thanks  what is your age,0
i hsate you you amused me  hate you the moon and the back,3
must come come meet do long pending coffee hahaha beautiful city here exspically cape town,1
exams are near but im not getting mood to study my friends always say this exams come and go football dont d haha,1
its our little secret god bless you but i wasnt terrified,0
do u hv lover no i never do whyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,0
wt abt u still half asleep d haha,1
how much earning money monthly your ownner my apartment takes care of it my rent is around 650 usd indeed,0
haa how much p what is your father name,0
so good thanks you're always welcome thanks for the great heartened,1
how was the day little bit badhww abt u  feeling bad,2
or how is going your winter  if you need of me in night fun then i m ready r u sounds like a plan i am very excited,1
from a key shop i need a key go find it,0
okay so whats up now okay if u r a personthen i m really sorry abt this,0
enjoying the holi party happy the holi the you the and the your the family the enjoy grinningfacegrinningface and you,1
ok ok thank you thank you thank you very much you're most welcome thumbsupthumbsup your whatsapp please number yourself,0
i swear i watched that movie a few days back what a movie it was absolutely one of my all time favorites brilliant,1
my dad is very bad i know he's very selfish,2
get me a bday gift when is the birthday soon,0
not on train sorry  if you don't get onyou would miss the train cryingface over lunch or coffee,0
i can't think of any either me neither you're funny,1
waw you r so sweet you made my day 3 so are you yes it was a good day,1
watch dark night omg dark knight in dark night with good knight for good night i am sad stop making it worse,2
any vacancy for qa hey any vacancies you know of for job,0
nothing from the land nobody loves me,2
kkbye hope u had a great day thumbsupsmilingfacewithsmilingeyes stay happy always bye,0
waiting for your pictures tomorrow sorry busy today disappointed,2
i was joking were u facewithtearsofjoy,1
why don't you talk continuously it's hard i can't bring myself to do it do you know everything,0
you too shhh got nothing on you 3 btw do have boy friend,0
i hate choclates bitter chocolates r the best  shut up,3
i am very happy that's wonderful so am i i have a family party tomorrow,1
i can't speak come on yes i am serious,3
ok tell me you'll have to guess thats nonsensewhy does she have to say like a son cant daughters pay bills too this is really stupid,3
you are too funny we are facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,1
what happened to u it had got quiet then all of a sudden the phone hung up tc of u dear,0
i'm bit busy im busy with breathing go to hell dear,3
yes too much gum cool,0
because u r not helping me i hate srk with my sadness,2
i'm human and you beamingfacewithsmilingeyesbeamingfacewithsmilingeyes nope you are not you are good winkingfacesmilingfacewithsmilingeyes thanks beamingfacewithsmilingeyes,1
what was thisthis kinda trash talk is only going to lead thos conversation  to dumps warning youfacewithtearsofjoy lmao idk facewithtearsofjoy facewithtearsofjoy,1
u r fav hero thank you i agree what you agree,0
shall i tell yea sure that made me that and this made ur pussy wet and i wanted to push mine through urs,0
but let the sunshine who was your sunshine facewithsteamfromnose everybody could be changed,0
send u pics look at you unamusedface okay  wavinghand brokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartbrokenheartsparklingheartbrokenheartbrokenheartbrokenheart,2
it is supposed to be i that's the point facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,1
i love steven christensen ohhh who is he stop being so obtuse i know you have a crush on him since he is a dj but stay the hell away from him,3
i'm just thinking about how stupid you are i think you are thinking what i'm thinking wtf,3
get lost idiot lost good,3
what do you leave what i started  how old are you,0
do you had any boy friend i dont think so he he he i know,1
what is it i expected this response please pretend you could have a garage i don't know,0
you no send photos  what pictures yes,0
happy you're old p okay i feel sad my girlfriend ignores me ,2
thanks you're welcome and have a great day ey kissingcatface i enjoyed in movie with my girlfriend,1
no it isn't dude that isn't a window it is just a landscape painting yeah its easy to talk but it hurts yaar,2
definetly just come and get me i'll do it oh wait i don't have a husbandgrinningfacewithsweat,0
not sure either then try and make it better can't be bad all day right what,0
